,id,food_complexity,num_ingredients,serving_setting,expected_cost,related_movie,paired_drink,associated_people,hot_sauce_level,Label
1403,508156,3,5.5,"Week day dinner,Weekend dinner",10.0,Crazy Rich Asians,Water,"Siblings,Friends",A moderate amount (medium),Sushi
1404,632909,4,4.0,"Week day dinner,Weekend dinner",20.0,John Wick,green tea,"Parents,Siblings,Friends",,Sushi
1405,414734,5,3.0,"Week day dinner,Weekend dinner",35.0,A Minecraft Movie,sake,Friends,,Sushi
1406,630250,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",19.0,Jiro Dreams of Sushi,green tea,"Parents,Friends",A lot (hot),Sushi
1407,411810,2,3.0,"Weekend lunch,Weekend dinner",30.0,The Fast and the Furious: Tokyo Drift,Water,"Parents,Siblings",,Sushi
1408,214145,1,10.0,"Weekend lunch,At a party",10.0,Shrek 5,powerade,Teachers,A lot (hot),Sushi
1409,628986,2,5.0,Late night snack,12.79,Aquaman,Soda,"Friends,Strangers",A moderate amount (medium),Sushi
1410,211158,5,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",8.0,Aquaman,miso soup,Friends,,Sushi
1411,507382,5,8.5,"Week day dinner,Weekend dinner",12.0,47 Ronin,Green Tea,"Parents,Siblings",,Sushi
1412,522877,4,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,Ken and Barbie Killers: The Lost Murder Tapes,Water,"Siblings,Friends,Strangers",A little (mild),Sushi
1413,635024,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,Howl's Moving Castle,Water,Friends,,Sushi
1414,602845,4,5.5,At a party,25.0,Spider-Man: Across the Spider-Verse - Creating the Ultimate Spider-Man Movie,green tea,Friends,,Sushi
1415,519822,4,5.0,"Week day lunch,Week day dinner",15.0,Madagascar,Water,"Siblings,Friends",A lot (hot),Sushi
1416,600849,5,5.0,"Week day lunch,Weekend lunch,Weekend dinner",5.0,Rush Hour,Water,"Siblings,Friends",,Sushi
1417,605148,5,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",8.0,"Monsters, Inc.","Water, green tea","Siblings,Friends",,Sushi
1418,631600,2,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,penguins of madagascar,Water,Friends,,Sushi
1419,716142,5,5.0,Week day lunch,10.0,Kill Bill: Vol. 1,Green Tea,"Parents,Siblings",A lot (hot),Sushi
1420,525853,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",12.5,Finding Nemo,Water,"Friends,Strangers",,Sushi
1421,835124,5,4.0,"Week day lunch,Weekend lunch,Weekend dinner",10.0,Pokémon,Green Tea,"Parents,Friends",,Sushi
1422,634764,4,5.0,"Week day lunch,Late night snack",15.0,,Water,Friends,A little (mild),Sushi
1423,630117,4,1.5,"Week day lunch,Weekend lunch,Weekend dinner",1.0,The Japanese Movie,Hot matcha,Parents,,Sushi
1424,631531,3,2.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",17.5,Jiro Dreams of Sushi,water,Friends,,Sushi
1425,714062,4,3.0,"Week day dinner,Weekend dinner",15.0,James Bond Jr.,Green Tea,Siblings,,Sushi
1426,629156,1,4.0,"Week day lunch,Weekend dinner,Late night snack",15.0,Jiro Dreams of Sushi,Green tea,Parents,,Sushi
1427,498563,4,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",6.5,WAGS LA,Green tea,"Parents,Siblings",,Sushi
1428,625319,5,1.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",5.0,Your Name.,water,"Friends,Teachers,Strangers",A lot (hot),Sushi
1429,723931,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,Naruto,matcha,"Parents,Siblings",,Sushi
1430,526497,4,6.0,"Week day lunch,Week day dinner,At a party",8.0,Notting Hill,Mango Juice,"Friends,Strangers",A moderate amount (medium),Sushi
1431,630999,2,3.0,Weekend dinner,8.0,Notting Hill,Green tea,Friends,,Sushi
1432,97339,3,5.0,"Week day dinner,Weekend dinner",3.0,The Wolverine,Water,"Siblings,Friends",,Sushi
1433,631909,4,4.0,"Week day dinner,Weekend dinner",5.0,Rush Hour 2,Green Tea,"Parents,Siblings,Friends",A moderate amount (medium),Sushi
1434,625349,3,5.0,"Week day dinner,Weekend dinner,Late night snack",14.0,Made in Abyss: Dawn of the Deep Soul,Bubble Milk Tea,Friends,,Sushi
1435,632299,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,Madagascar,Tea,Parents,A little (mild),Sushi
1436,616634,1,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",7.0,The Wolverine,Water,"Parents,Siblings,Friends",,Sushi
1437,616836,5,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,Kung Fu Panda,Diet Coke,"Siblings,Strangers",,Sushi
1438,609116,4,5.0,"Week day dinner,Weekend dinner,At a party",10.0,Your Name.,tea,Friends,A little (mild),Sushi
1439,626789,3,5.0,"Week day lunch,Weekend lunch",14.0,Your Name.,diet coke,Friends,,Sushi
1440,504599,2,3.5,"Week day dinner,Weekend dinner",11.5,Detective Conan: The Million-Dollar Pentagram,Barley tea,"Parents,Friends",,Sushi
1441,632684,5,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,Cars,Coca Cola,"Friends,Strangers",,Sushi
1442,522967,4,5.0,"Week day lunch,Weekend lunch,Weekend dinner",35.0,The Last Samurai,water,"Parents,Siblings,Friends",,Sushi
1443,632893,4,4.0,Weekend dinner,20.0,Shang-Chi and the Legend of the Ten Rings,Water,"Parents,Siblings,Friends",,Sushi
1444,632156,5,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.5,I Really Don't Think I Can Make This Movie,tea,"Parents,Siblings,Strangers",A little (mild),Sushi
1445,603582,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,Godzilla,Rice wine,"Parents,Siblings,Friends",,Sushi
1446,626754,5,3.0,"Week day dinner,Weekend lunch,Weekend dinner",15.0,Bullet Train,Water,Friends,,Sushi
1447,298481,3,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",24.5,Avengers: Doomsday,Milk Tea,"Parents,Friends",,Sushi
1448,631583,5,4.0,"Week day dinner,Weekend dinner,At a party,Late night snack",8.0,Johnny English,ALCOHOLIC SAKE,"Friends,Teachers",,Sushi
1449,718026,5,4.0,"Week day dinner,Weekend dinner",20.0,The Fast and the Furious: Tokyo Drift,pepsi,"Parents,Friends",,Sushi
1450,616713,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",25.0,"Interview: Author Ben Mezrich - Bitcoin Billionaires Book & Upcoming Movie, Billions TV Show & Bitcoin",Sake,"Parents,Siblings,Friends",,Sushi
1451,602533,2,4.0,"Week day lunch,Week day dinner,Weekend dinner",10.0,Rush Hour,Water,Parents,,Sushi
1452,522345,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",8.5,Madagascar: Escape 2 Africa,soy sauce,"Parents,Friends",A moderate amount (medium),Sushi
1453,629758,4,5.0,"Week day dinner,Weekend dinner",17.0,Weathering with You,tea,"Parents,Siblings",,Sushi
1454,631496,3,4.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,The Fast and the Furious: Tokyo Drift,Water,Friends,A little (mild),Sushi
1455,491374,3,2.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",17.5,The Fast and the Furious: Tokyo Drift,Hot Tea,"Parents,Friends",,Sushi
1456,632051,5,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,Godzilla,Bubble Tea,"Parents,Siblings,Friends,Teachers,Strangers",A little (mild),Sushi
1457,409930,3,5.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,Nada,tea,"Parents,Siblings,Friends,Strangers",,Sushi
1458,632975,3,5.0,"Week day lunch,Weekend lunch,At a party",15.0,A Minecraft Movie,Water,"Friends,Teachers",A lot (hot),Sushi
1459,407221,4,3.0,"Week day dinner,Weekend dinner",15.0,"Monsters, Inc.",Pepsi,Friends,A little (mild),Sushi
1460,204508,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,Ip Man,tea,"Parents,Siblings,Friends",,Sushi
1461,618700,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,John Wick: Chapter 4,tea,"Parents,Siblings,Friends",,Sushi
1462,627792,5,2.0,"Week day dinner,Weekend dinner,At a party",15.0,Isle of Dogs,Water.,"Parents,Siblings",,Sushi
1463,712054,3,3.0,"Weekend dinner,At a party,Late night snack",20.0,Star Wars: Episode IV - A New Hope,Barley Tea,"Siblings,Friends",A little (mild),Sushi
1464,631881,3,5.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,Jiro Dreams of Sushi,water,"Siblings,Friends",A moderate amount (medium),Sushi
1465,716188,2,1.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",15.0,Supernatural: The Animation,tea,"Friends,Strangers",,Sushi
1466,628744,5,6.5,"Week day lunch,Weekend lunch,At a party,Late night snack",9.0,Finding Nemo,Water,"Parents,Siblings",,Sushi
1467,604132,2,2.0,"Week day dinner,Weekend dinner",12.0,Supernatural: The Animation,Water,"Parents,Siblings",,Sushi
1468,629807,4,6.0,"Week day lunch,Week day dinner,Weekend lunch",20.0,Rush Hour,water,Friends,A moderate amount (medium),Sushi
1469,741428,4,6.0,"Weekend dinner,At a party",13.0,Rush Hour,,Parents,,Sushi
1470,633024,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,At a party,Late night snack",12.0,,water,Friends,A little (mild),Sushi
1471,631221,3,4.5,"Week day dinner,Weekend dinner,At a party",12.0,Your Name.,Tea,Friends,,Sushi
1472,601983,3,5.0,"Week day dinner,Weekend dinner,At a party",13.0,Django Unchained,Tea,"Parents,Siblings,Friends",A little (mild),Sushi
1473,603007,1,2.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",5.0,The Last Samurai,Ramune,"Parents,Friends",,Sushi
1474,601217,4,2.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",7.0,Oppenheimer,Diet coke,"Parents,Siblings,Friends",,Sushi
1475,629221,4,6.0,"Week day dinner,Weekend dinner,At a party",17.0,Big Hero 6,Water,Parents,,Sushi
1476,634705,3,5.0,Week day dinner,12.0,Shang-Chi and the Legend of the Ten Rings,Water,"Friends,Strangers",A moderate amount (medium),Sushi
1477,630070,4,15.0,"Week day dinner,Weekend dinner,Late night snack",15.0,The Karate Kid Part II,no drink,"Parents,Friends,Strangers",,Sushi
1478,630006,5,10.0,"Week day lunch,Weekend lunch,At a party",15.0,Crazy Rich Asians,Mango Pulp,"Siblings,Friends",A little (mild),Sushi
1479,629072,4,5.0,"Weekend lunch,Weekend dinner,At a party",20.0,Rush Hour,Soup,Parents,,Sushi
1480,630044,1,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",7.0,Midnight Diner,Tea,"Parents,Siblings,Friends",,Sushi
1481,626026,2,4.0,"Week day dinner,Weekend dinner,At a party,Late night snack",8.0,Seven Samurai,Water.,"Parents,Siblings,Friends,Teachers",,Sushi
1482,520303,3,1.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",40.0,Godzilla,tea,"Siblings,Friends",,Sushi
1483,630972,4,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",22.0,Finding Nemo,Water,"Parents,Siblings,Friends",,Sushi
1484,630948,5,3.0,"Week day dinner,Weekend dinner",12.0,Finding Nemo,water,Strangers,,Sushi
1485,626778,5,6.0,"Week day dinner,Weekend dinner",15.0,Cars 2,Coke Zero,"Parents,Siblings,Friends",,Sushi
1486,631181,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",17.0,Rush Hour,water,Parents,,Sushi
1487,633541,2,4.5,Weekend dinner,20.0,Casablanca,Water,"Parents,Friends",A little (mild),Sushi
1488,630098,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,At a party",10.0,Jiro Dreams of Sushi,Water.,Parents,,Sushi
1489,629959,2,2.0,"Week day lunch,Weekend lunch,At a party",10.0,Pacific Rim,Water,"Siblings,Friends",,Sushi
1490,633097,2,5.0,"Week day lunch,Week day dinner",6.0,Train to Busan,Sake,"Parents,Friends",A little (mild),Sushi
1491,605290,3,5.0,"Week day lunch,Week day dinner,Weekend dinner,At a party,Late night snack",10.0,Love Hard,Matcha tea,Friends,,Sushi
1492,629869,4,5.0,Weekend dinner,20.0,Shōgun,diet brisk,Siblings,A little (mild),Sushi
1493,632868,5,6.5,"Weekend lunch,Weekend dinner,At a party",3.5,finding nemo,water,"Siblings,Friends",,Sushi
1494,209691,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",8.0,your name,green tea,"Friends,Teachers,Strangers",,Sushi
1495,600915,3,7.0,At a party,20.0,Kung Fu Panda,Water,Strangers,,Sushi
1496,525420,2,3.0,"Week day lunch,Late night snack",8.0,My Neighbor Totoro,Ramune,"Friends,Strangers",,Sushi
1497,414710,5,4.0,"At a party,Late night snack",12.0,Rush Hour,Water,"Teachers,Strangers",A little (mild),Sushi
1498,629985,4,4.0,"Week day dinner,Weekend dinner",10.0,The Room Next Door,Water,Strangers,A lot (hot),Sushi
1499,523128,5,6.0,"Week day dinner,Weekend dinner",20.0,Fallen Angels,Sake,"Siblings,Friends",,Sushi
1500,727410,5,2.0,Weekend dinner,50.0,My Neighbor Totoro,water,Parents,,Sushi
1501,616457,2,2.0,"Weekend lunch,Weekend dinner,At a party",20.0,Isle of Dogs,sake,"Parents,Siblings",,Sushi
1502,206487,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,The Japanese Movie,Coke,"Parents,Friends",,Sushi
1503,68949,2,4.0,Week day lunch,9.5,My Neighbor Totoro,lemonade,Friends,A moderate amount (medium),Sushi
1504,419835,5,6.0,"Week day dinner,Weekend dinner",14.0,Big Hero 6,Water,Friends,,Sushi
1505,745732,4,4.0,"Week day dinner,Weekend dinner",27.5,Shin Jigen! Crayon Shin-chan the Movie,coca cola,Friends,,Sushi
1506,543739,1,2.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,"Monsters, Inc.",Water,Friends,,Sushi
1507,410380,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,John Wick,Sake,"Parents,Friends,Strangers",,Sushi
1508,385307,2,2.5,"Week day lunch,Weekend dinner,At a party",15.0,John Wick,soup ,Parents,,Sushi
1509,634566,5,5.0,"Week day dinner,Weekend dinner",20.0,Shanghai Noon,Sake ,"Parents,Friends",A moderate amount (medium),Sushi
1510,625818,4,6.0,Weekend dinner,15.0,Big Hero 6,Water,Siblings,A little (mild),Sushi
1511,631164,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",7.5,Spirited Away,Water,Strangers,A little (mild),Sushi
1512,603130,5,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",12.0,Finding Nemo,Yakult,"Parents,Friends",,Sushi
1513,229211,4,5.0,"Week day dinner,Weekend dinner,At a party",16.0,One Piece,Miso soup,"Parents,Siblings,Friends",,Sushi
1514,626849,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",6.0,Turning Red,Water,"Siblings,Friends",A little (mild),Sushi
1515,634650,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,Madagascar,Water,"Parents,Siblings,Friends",,Sushi
1516,632125,4,4.0,"Week day dinner,Weekend dinner",10.0,Turning Red,Water,"Friends,Strangers",,Sushi
1517,626812,1,2.5,"Week day lunch,Weekend lunch,At a party",20.0,A Minecraft Movie,water,Parents,,Sushi
1518,631109,5,9.333333333333334,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",14.0,chef,water,Friends,,Sushi
1519,716766,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,The Solitary Gourmet,barley tea,"Parents,Siblings,Friends",,Sushi
1520,494103,2,7.0,"Week day dinner,Weekend dinner,Late night snack",9.0,Blade Runner,Coca cola,"Parents,Siblings,Friends",,Sushi
1521,628102,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,The Fast and the Furious: Tokyo Drift,Water,Parents,,Sushi
1522,634683,5,7.5,"Week day lunch,Weekend dinner",,Lucy,Tea,Friends,,Sushi
1523,517774,1,2.0,"Weekend dinner,Late night snack",12.0,Spirited Away,sprite,Teachers,,Sushi
1524,408898,4,4.0,"Weekend dinner,At a party",10.0,Cars 2,Water,"Friends,Strangers",A little (mild),Sushi
1525,603189,3,3.0,"Week day lunch,Week day dinner,Weekend dinner",10.0,Lost in Translation,water,Friends,,Sushi
1526,606857,4,3.0,"Weekend lunch,Weekend dinner",10.0,47 Ronin,Iced Tea,Strangers,,Sushi
1527,523080,3,4.0,"Week day lunch,Week day dinner,Late night snack",9.99,Home Alone,water,"Siblings,Strangers",,Sushi
1528,631014,2,4.0,"Week day dinner,Weekend dinner",12.0,The Last Samurai,Coca Cola,Teachers,A little (mild),Sushi
1529,503957,4,3.0,"Week day lunch,Week day dinner,Weekend dinner",18.0,John Wick,Saporo,Friends,,Sushi
1530,524890,4,6.0,"Week day dinner,Weekend dinner",25.0,Home Alone 2: Lost in New York,Sake,"Siblings,Friends,Strangers",A moderate amount (medium),Sushi
1531,717411,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,The Japanese Movie,iced tea,"Parents,Friends,Teachers,Strangers",A little (mild),Sushi
1532,525311,4,5.0,"Week day lunch,Weekend lunch,Weekend dinner,At a party",10.0,Godzilla,Tea,"Parents,Siblings,Friends",,Sushi
1533,630967,5,7.0,"Week day dinner,Weekend dinner",25.0,The Hunger Games,Water,Friends,,Sushi
1534,604969,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,Cars 2,Sparkling water,"Parents,Siblings,Friends,Strangers",,Sushi
1535,524480,5,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,Spirited Away,Water,Friends,,Sushi
1536,630121,3,10.0,"Week day dinner,Weekend dinner,At a party",15.0,Mulan,water,Strangers,A little (mild),Sushi
1537,629615,5,5.0,"Week day lunch,Weekend lunch,At a party,Late night snack",5.625,The Breakfast Club,Jasmine tea,"Friends,Strangers",,Sushi
1538,634977,4,4.0,"Week day lunch,Weekend lunch",7.0,Mulan,water,"Friends,Strangers",,Sushi
1539,630823,5,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",14.0,The Intern,Coke,"Parents,Friends",,Sushi
1540,632228,5,20.0,"Weekend dinner,At a party",13.5,The Karate Kid,Water,"Friends,Strangers",A little (mild),Sushi
1541,504548,1,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,The Meg,Soy Sauce,"Parents,Siblings,Strangers",,Sushi
1542,522477,1,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,Madagascar,Nestea,"Siblings,Friends",A little (mild),Sushi
1543,523461,4,5.0,"Week day lunch,Weekend lunch,At a party,Late night snack",6.0,Rush Hour 2,Sake,Friends,A moderate amount (medium),Sushi
1544,312640,2,23.5,"Week day dinner,Weekend lunch,Weekend dinner",16.0,Is Rush Hour The Best Action Comedy Series?,alcohol,"Parents,Siblings",,Sushi
1545,854745,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",12.0,Doraemon,Tea,"Parents,Friends",,Sushi
1546,711854,1,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",5.5,Kill Bill: Vol. 1,Water,"Friends,Strangers",,Sushi
1547,739254,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,Ultraman: Rising,Water,Strangers,A little (mild),Sushi
1548,621555,3,3.0,"Week day dinner,Weekend dinner",11.0,And Then There Were None,water,"Parents,Siblings",,Sushi
1549,602482,2,3.5,"Week day lunch,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,21 Jump Street,Water,"Parents,Friends",,Sushi
1550,630416,4,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",9.0,ratatouille,Water ,"Friends,Strangers",I will have some of this food item with my hot sauce,Sushi
1551,505458,2,2.0,"Week day dinner,Weekend dinner,At a party,Late night snack",3.0,Japanese Story,Tea,"Siblings,Friends",,Sushi
